Facility,Occupancy Type,Month,Date,Time,Day,Occupancy,Temperature max,Temperature min,Maximum Heat Index,Minimum Wind Chill Index,Rain,Raining type,Temperature
Monett Lot - North,Transient,March,03 04 2017,9:13:33 AM,Sat,8,63.7,25.67,-996,34.28,0,No rain,< 47
Monett Lot - North,Transient,March,03 04 2017,10:13:55 AM,Sat,14,63.7,25.67,-996,34.28,0,No rain,< 47
Monett Lot - North,Transient,March,03 04 2017,11:16:28 AM,Sat,17,63.7,25.67,-996,34.28,0,No rain,< 47
Monett Lot - North,Transient,March,03 04 2017,12:22:33 PM,Sat,18,68.52,29.36,-996,34.37,0,No rain,< 57
Monett Lot - North,Transient,March,03 04 2017,1:28:50 PM,Sat,26,68.52,29.36,-996,34.37,0,No rain,< 57
Monett Lot - North,Transient,March,03 04 2017,2:36:16 PM,Sat,27,68.52,29.36,-996,34.37,0,No rain,< 57
Monett Lot - North,Transient,March,03 04 2017,3:37:42 PM,Sat,26,68.52,29.36,-996,34.37,0,No rain,< 57
Monett Lot - North,Transient,March,03 04 2017,4:38:00 PM,Sat,25,68.52,29.36,-996,34.37,0,No rain,< 57
Monett Lot - North,Transient,March,03 05 2017,8:31:22 AM,Sun,-2,68.52,29.36,-996,34.37,0,No rain,< 57
Monett Lot - North,Transient,March,03 05 2017,9:36:57 AM,Sun,-1,68.52,29.36,-996,34.37,0,No rain,< 57
Monett Lot - North,Transient,March,03 05 2017,10:38:29 AM,Sun,3,68.52,29.36,-996,34.37,0,No rain,< 57
Monett Lot - North,Transient,March,03 05 2017,11:39:36 AM,Sun,4,68.52,29.36,-996,34.37,0,No rain,< 57
Monett Lot - North,Transient,March,03 05 2017,12:39:54 PM,Sun,10,63.88,45.69,-996,41.25,0,No rain,< 57
Monett Lot - North,Transient,March,03 05 2017,1:41:07 PM,Sun,21,63.88,45.69,-996,41.25,0,No rain,< 57
Monett Lot - North,Transient,March,03 05 2017,2:44:40 PM,Sun,28,63.88,45.69,-996,41.25,0,No rain,< 57
Monett Lot - North,Transient,March,03 05 2017,3:51:08 PM,Sun,32,63.88,45.69,-996,41.25,0,No rain,< 57
Monett Lot - North,Transient,March,03 05 2017,4:54:01 PM,Sun,37,63.88,45.69,-996,41.25,0,No rain,< 57
Monett Lot - North,Transient,March,03 06 2017,8:02:06 AM,Mon,64,63.88,45.69,-996,41.25,0,No rain,< 57
Monett Lot - North,Transient,March,03 06 2017,9:10:14 AM,Mon,250,63.88,45.69,-996,41.25,0,No rain,< 57
Monett Lot - North,Transient,March,03 06 2017,10:19:27 AM,Mon,248,63.88,45.69,-996,41.25,0,No rain,< 57
Monett Lot - North,Transient,March,03 06 2017,11:20:27 AM,Mon,250,58.96,51.48,-996,-996,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 06 2017,12:26:50 PM,Mon,251,58.96,51.48,-996,-996,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 06 2017,1:35:35 PM,Mon,247,58.96,51.48,-996,-996,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 06 2017,2:44:02 PM,Mon,248,58.96,51.48,-996,-996,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 06 2017,3:50:12 PM,Mon,240,58.96,51.48,-996,-996,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 06 2017,4:54:36 PM,Mon,190,58.96,51.48,-996,-996,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 07 2017,8:41:22 AM,Tue,205,58.96,51.48,-996,-996,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 07 2017,9:44:52 AM,Tue,245,58.96,51.48,-996,-996,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 07 2017,10:50:17 AM,Tue,250,80.04,55.58,80.27,-996,0.01,Rain,< 78
Monett Lot - North,Transient,March,03 07 2017,11:55:43 AM,Tue,247,80.04,55.58,80.27,-996,0.01,Rain,< 78
Monett Lot - North,Transient,March,03 07 2017,12:59:22 PM,Tue,249,80.04,55.58,80.27,-996,0.01,Rain,< 78
Monett Lot - North,Transient,March,03 07 2017,1:59:34 PM,Tue,249,80.04,55.58,80.27,-996,0.01,Rain,< 78
Monett Lot - North,Transient,March,03 07 2017,3:03:52 PM,Tue,255,80.04,55.58,80.27,-996,0.01,Rain,< 78
Monett Lot - North,Transient,March,03 07 2017,4:10:05 PM,Tue,247,80.04,55.58,80.27,-996,0.01,Rain,< 78
Monett Lot - North,Transient,March,03 08 2017,8:07:52 AM,Wed,84,80.04,55.58,80.27,-996,0.01,Rain,< 78
Monett Lot - North,Transient,March,03 08 2017,9:13:46 AM,Wed,250,80.04,55.58,80.27,-996,0.01,Rain,< 78
Monett Lot - North,Transient,March,03 08 2017,10:19:19 AM,Wed,256,80.04,55.58,80.27,-996,0.01,Rain,< 78
Monett Lot - North,Transient,March,03 08 2017,11:24:15 AM,Wed,257,63.63,36.61,-996,33.29,0,No rain,< 57
Monett Lot - North,Transient,March,03 08 2017,12:27:58 PM,Wed,253,63.63,36.61,-996,33.29,0,No rain,< 57
Monett Lot - North,Transient,March,03 08 2017,1:33:32 PM,Wed,249,63.63,36.61,-996,33.29,0,No rain,< 57
Monett Lot - North,Transient,March,03 08 2017,2:40:06 PM,Wed,253,63.63,36.61,-996,33.29,0,No rain,< 57
Monett Lot - North,Transient,March,03 08 2017,3:45:42 PM,Wed,228,63.63,36.61,-996,33.29,0,No rain,< 57
Monett Lot - North,Transient,March,03 08 2017,4:50:45 PM,Wed,176,63.63,36.61,-996,33.29,0,No rain,< 57
Monett Lot - North,Transient,March,03 09 2017,8:45:55 AM,Thu,248,63.63,36.61,-996,33.29,0,No rain,< 57
Monett Lot - North,Transient,March,03 09 2017,9:51:21 AM,Thu,245,63.63,36.61,-996,33.29,0,No rain,< 57
Monett Lot - North,Transient,March,03 09 2017,10:58:52 AM,Thu,245,74.73,40.76,-996,36.69,0,No rain,< 66
Monett Lot - North,Transient,March,03 09 2017,12:05:05 PM,Thu,246,74.73,40.76,-996,36.69,0,No rain,< 66
Monett Lot - North,Transient,March,03 09 2017,1:11:09 PM,Thu,244,74.73,40.76,-996,36.69,0,No rain,< 66
Monett Lot - North,Transient,March,03 09 2017,2:16:53 PM,Thu,249,74.73,40.76,-996,36.69,0,No rain,< 66
Monett Lot - North,Transient,March,03 09 2017,3:18:31 PM,Thu,233,74.73,40.76,-996,36.69,0,No rain,< 66
Monett Lot - North,Transient,March,03 09 2017,4:20:08 PM,Thu,189,74.73,40.76,-996,36.69,0,No rain,< 66
Monett Lot - North,Transient,March,03 10 2017,8:06:33 AM,Fri,36,74.73,40.76,-996,36.69,0,No rain,< 66
Monett Lot - North,Transient,March,03 10 2017,9:08:47 AM,Fri,129,74.73,40.76,-996,36.69,0,No rain,< 66
Monett Lot - North,Transient,March,03 10 2017,10:10:38 AM,Fri,210,81.45,54.7,81.74,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 10 2017,11:17:51 AM,Fri,244,81.45,54.7,81.74,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 10 2017,12:22:16 PM,Fri,224,81.45,54.7,81.74,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 10 2017,1:26:00 PM,Fri,212,81.45,54.7,81.74,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 10 2017,2:31:11 PM,Fri,178,81.45,54.7,81.74,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 10 2017,3:34:09 PM,Fri,144,81.45,54.7,81.74,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 10 2017,4:37:04 PM,Fri,86,81.45,54.7,81.74,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 11 2017,8:44:29 AM,Sat,5,81.45,54.7,81.74,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 11 2017,9:50:53 AM,Sat,6,67.21,43.99,-996,36.09,0,No rain,< 57
Monett Lot - North,Transient,March,03 11 2017,10:51:24 AM,Sat,6,67.21,43.99,-996,36.09,0,No rain,< 57
Monett Lot - North,Transient,March,03 11 2017,11:57:47 AM,Sat,6,67.21,43.99,-996,36.09,0,No rain,< 57
Monett Lot - North,Transient,March,03 11 2017,1:03:14 PM,Sat,8,67.21,43.99,-996,36.09,0,No rain,< 57
Monett Lot - North,Transient,March,03 11 2017,2:08:55 PM,Sat,10,67.21,43.99,-996,36.09,0,No rain,< 57
Monett Lot - North,Transient,March,03 11 2017,3:10:04 PM,Sat,11,67.21,43.99,-996,36.09,0,No rain,< 57
Monett Lot - North,Transient,March,03 11 2017,4:10:25 PM,Sat,10,67.21,43.99,-996,36.09,0,No rain,< 57
Monett Lot - North,Transient,March,03 12 2017,8:23:20 AM,Sun,7,67.21,43.99,-996,36.09,0,No rain,< 57
Monett Lot - North,Transient,March,03 12 2017,9:24:39 AM,Sun,7,67.21,43.99,-996,36.09,0,No rain,< 57
Monett Lot - North,Transient,March,03 12 2017,10:29:39 AM,Sun,7,53.1,37.03,-996,27.24,0.01,Rain,< 47
Monett Lot - North,Transient,March,03 12 2017,11:36:49 AM,Sun,8,53.1,37.03,-996,27.24,0.01,Rain,< 47
Monett Lot - North,Transient,March,03 12 2017,12:39:33 PM,Sun,8,53.1,37.03,-996,27.24,0.01,Rain,< 47
Monett Lot - North,Transient,March,03 12 2017,1:43:37 PM,Sun,9,53.1,37.03,-996,27.24,0.01,Rain,< 47
Monett Lot - North,Transient,March,03 12 2017,2:46:22 PM,Sun,9,53.1,37.03,-996,27.24,0.01,Rain,< 47
Monett Lot - North,Transient,March,03 12 2017,3:55:14 PM,Sun,9,53.1,37.03,-996,27.24,0.01,Rain,< 47
Monett Lot - North,Transient,March,03 12 2017,4:58:21 PM,Sun,9,53.1,37.03,-996,27.24,0.01,Rain,< 47
Monett Lot - North,Transient,March,03 13 2017,8:01:32 AM,Mon,19,53.1,37.03,-996,27.24,0.01,Rain,< 47
Monett Lot - North,Transient,March,03 13 2017,9:09:35 AM,Mon,25,48.45,35.69,-996,27.22,0,No rain,< 47
Monett Lot - North,Transient,March,03 13 2017,10:10:07 AM,Mon,50,48.45,35.69,-996,27.22,0,No rain,< 47
Monett Lot - North,Transient,March,03 13 2017,11:14:07 AM,Mon,64,48.45,35.69,-996,27.22,0,No rain,< 47
Monett Lot - North,Transient,March,03 13 2017,12:14:49 PM,Mon,47,48.45,35.69,-996,27.22,0,No rain,< 47
Monett Lot - North,Transient,March,03 13 2017,1:20:26 PM,Mon,52,48.45,35.69,-996,27.22,0,No rain,< 47
Monett Lot - North,Transient,March,03 13 2017,2:21:09 PM,Mon,49,48.45,35.69,-996,27.22,0,No rain,< 47
Monett Lot - North,Transient,March,03 13 2017,3:27:42 PM,Mon,43,48.45,35.69,-996,27.22,0,No rain,< 47
Monett Lot - North,Transient,March,03 13 2017,4:33:08 PM,Mon,27,48.45,35.69,-996,27.22,0,No rain,< 47
Monett Lot - North,Transient,March,03 14 2017,8:24:11 AM,Tue,17,48.45,35.69,-996,27.22,0,No rain,< 47
Monett Lot - North,Transient,March,03 14 2017,9:24:51 AM,Tue,28,47.7,32.58,-996,27.48,0.02,Rain,< 47
Monett Lot - North,Transient,March,03 14 2017,10:29:27 AM,Tue,39,47.7,32.58,-996,27.48,0.02,Rain,< 47
Monett Lot - North,Transient,March,03 14 2017,11:36:42 AM,Tue,47,47.7,32.58,-996,27.48,0.02,Rain,< 47
Monett Lot - North,Transient,March,03 14 2017,12:43:39 PM,Tue,42,47.7,32.58,-996,27.48,0.02,Rain,< 47
Monett Lot - North,Transient,March,03 14 2017,1:48:20 PM,Tue,46,47.7,32.58,-996,27.48,0.02,Rain,< 47
Monett Lot - North,Transient,March,03 14 2017,2:53:15 PM,Tue,44,47.7,32.58,-996,27.48,0.02,Rain,< 47
Monett Lot - North,Transient,March,03 14 2017,3:59:02 PM,Tue,37,47.7,32.58,-996,27.48,0.02,Rain,< 47
Monett Lot - North,Transient,March,03 15 2017,8:01:57 AM,Wed,20,47.7,32.58,-996,27.48,0.02,Rain,< 47
Monett Lot - North,Transient,March,03 15 2017,9:08:21 AM,Wed,24,47.7,32.58,-996,27.48,0.02,Rain,< 47
Monett Lot - North,Transient,March,03 15 2017,10:13:12 AM,Wed,33,55.38,28.57,-996,24.05,0,No rain,< 47
Monett Lot - North,Transient,March,03 15 2017,11:20:21 AM,Wed,41,55.38,28.57,-996,24.05,0,No rain,< 47
Monett Lot - North,Transient,March,03 15 2017,12:26:08 PM,Wed,37,55.38,28.57,-996,24.05,0,No rain,< 47
Monett Lot - North,Transient,March,03 15 2017,1:31:53 PM,Wed,39,55.38,28.57,-996,24.05,0,No rain,< 47
Monett Lot - North,Transient,March,03 15 2017,2:36:53 PM,Wed,39,55.38,28.57,-996,24.05,0,No rain,< 47
Monett Lot - North,Transient,March,03 15 2017,3:42:10 PM,Wed,35,55.38,28.57,-996,24.05,0,No rain,< 47
Monett Lot - North,Transient,March,03 15 2017,4:43:43 PM,Wed,30,55.38,28.57,-996,24.05,0,No rain,< 47
Monett Lot - North,Transient,March,03 16 2017,8:31:41 AM,Thu,19,55.38,28.57,-996,24.05,0,No rain,< 47
Monett Lot - North,Transient,March,03 16 2017,9:36:28 AM,Thu,26,60.12,29.87,-996,21.74,0,No rain,< 47
Monett Lot - North,Transient,March,03 16 2017,10:43:27 AM,Thu,33,60.12,29.87,-996,21.74,0,No rain,< 47
Monett Lot - North,Transient,March,03 16 2017,11:50:28 AM,Thu,39,60.12,29.87,-996,21.74,0,No rain,< 47
Monett Lot - North,Transient,March,03 16 2017,12:57:57 PM,Thu,41,60.12,29.87,-996,21.74,0,No rain,< 47
Monett Lot - North,Transient,March,03 16 2017,2:03:49 PM,Thu,44,60.12,29.87,-996,21.74,0,No rain,< 47
Monett Lot - North,Transient,March,03 16 2017,3:07:25 PM,Thu,43,60.12,29.87,-996,21.74,0,No rain,< 47
Monett Lot - North,Transient,March,03 16 2017,4:10:03 PM,Thu,37,60.12,29.87,-996,21.74,0,No rain,< 47
Monett Lot - North,Transient,March,03 17 2017,8:03:01 AM,Fri,21,60.12,29.87,-996,21.74,0,No rain,< 47
Monett Lot - North,Transient,March,03 17 2017,9:05:49 AM,Fri,39,73.18,44.27,-996,38.81,0,No rain,< 66
Monett Lot - North,Transient,March,03 17 2017,10:07:08 AM,Fri,22,73.18,44.27,-996,38.81,0,No rain,< 66
Monett Lot - North,Transient,March,03 17 2017,11:12:40 AM,Fri,24,73.18,44.27,-996,38.81,0,No rain,< 66
Monett Lot - North,Transient,March,03 17 2017,12:14:07 PM,Fri,26,73.18,44.27,-996,38.81,0,No rain,< 66
Monett Lot - North,Transient,March,03 17 2017,1:18:08 PM,Fri,33,73.18,44.27,-996,38.81,0,No rain,< 66
Monett Lot - North,Transient,March,03 17 2017,2:24:32 PM,Fri,46,73.18,44.27,-996,38.81,0,No rain,< 66
Monett Lot - North,Transient,March,03 17 2017,3:26:39 PM,Fri,54,73.18,44.27,-996,38.81,0,No rain,< 66
Monett Lot - North,Transient,March,03 17 2017,4:33:10 PM,Fri,35,73.18,44.27,-996,38.81,0,No rain,< 66
Monett Lot - North,Transient,March,03 18 2017,8:49:03 AM,Sat,3,79.39,59.74,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 18 2017,9:55:12 AM,Sat,6,79.39,59.74,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 18 2017,10:58:32 AM,Sat,5,79.39,59.74,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 18 2017,12:01:49 PM,Sat,3,79.39,59.74,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 18 2017,1:05:02 PM,Sat,5,79.39,59.74,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 18 2017,2:10:22 PM,Sat,5,79.39,59.74,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 18 2017,3:14:29 PM,Sat,5,79.39,59.74,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 18 2017,4:17:36 PM,Sat,7,79.39,59.74,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 19 2017,8:28:38 AM,Sun,4,83.61,57.7,82.85,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 19 2017,9:29:09 AM,Sun,4,83.61,57.7,82.85,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 19 2017,10:34:55 AM,Sun,6,83.61,57.7,82.85,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 19 2017,11:39:24 AM,Sun,7,83.61,57.7,82.85,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 19 2017,12:43:31 PM,Sun,10,83.61,57.7,82.85,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 19 2017,1:46:32 PM,Sun,14,83.61,57.7,82.85,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 19 2017,2:50:31 PM,Sun,19,83.61,57.7,82.85,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 19 2017,3:56:04 PM,Sun,21,83.61,57.7,82.85,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 19 2017,4:59:13 PM,Sun,22,83.61,57.7,82.85,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 20 2017,8:05:59 AM,Mon,63,87.01,61.16,85.88,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 20 2017,9:08:36 AM,Mon,183,87.01,61.16,85.88,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 20 2017,10:10:54 AM,Mon,251,87.01,61.16,85.88,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 20 2017,11:13:20 AM,Mon,250,87.01,61.16,85.88,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 20 2017,12:15:37 PM,Mon,249,87.01,61.16,85.88,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 20 2017,1:22:41 PM,Mon,250,87.01,61.16,85.88,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 20 2017,2:23:06 PM,Mon,253,87.01,61.16,85.88,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 20 2017,3:30:35 PM,Mon,239,87.01,61.16,85.88,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 20 2017,4:36:15 PM,Mon,195,87.01,61.16,85.88,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 21 2017,8:26:44 AM,Tue,99,90.1,63.52,87.7,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 21 2017,9:32:33 AM,Tue,249,90.1,63.52,87.7,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 21 2017,10:39:25 AM,Tue,244,90.1,63.52,87.7,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 21 2017,11:47:16 AM,Tue,253,90.1,63.52,87.7,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 21 2017,12:53:08 PM,Tue,247,90.1,63.52,87.7,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 21 2017,2:01:28 PM,Tue,250,90.1,63.52,87.7,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 21 2017,3:06:46 PM,Tue,239,90.1,63.52,87.7,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 21 2017,4:09:46 PM,Tue,232,90.1,63.52,87.7,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 22 2017,9:06:44 AM,Wed,204,84.52,55.33,83.99,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 22 2017,10:12:52 AM,Wed,249,84.52,55.33,83.99,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 22 2017,11:20:45 AM,Wed,251,84.52,55.33,83.99,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 22 2017,12:27:32 PM,Wed,251,84.52,55.33,83.99,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 22 2017,1:32:30 PM,Wed,244,84.52,55.33,83.99,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 22 2017,2:41:07 PM,Wed,252,84.52,55.33,83.99,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 22 2017,3:46:20 PM,Wed,239,84.52,55.33,83.99,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 22 2017,4:49:14 PM,Wed,161,84.52,55.33,83.99,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 23 2017,8:50:17 AM,Thu,242,73.69,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 23 2017,9:58:58 AM,Thu,251,73.69,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 23 2017,11:07:26 AM,Thu,249,73.69,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 23 2017,12:13:47 PM,Thu,252,73.69,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 23 2017,1:19:56 PM,Thu,250,73.69,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 23 2017,2:26:38 PM,Thu,251,73.69,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 23 2017,3:32:55 PM,Thu,241,73.69,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 23 2017,4:36:02 PM,Thu,197,73.69,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 24 2017,8:27:44 AM,Fri,78,83.16,56.19,81.28,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 24 2017,9:33:28 AM,Fri,215,83.16,56.19,81.28,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 24 2017,10:34:04 AM,Fri,249,83.16,56.19,81.28,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 24 2017,11:42:21 AM,Fri,235,83.16,56.19,81.28,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 24 2017,12:48:35 PM,Fri,224,83.16,56.19,81.28,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 24 2017,1:56:13 PM,Fri,206,83.16,56.19,81.28,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 24 2017,3:03:57 PM,Fri,171,83.16,56.19,81.28,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 24 2017,4:09:57 PM,Fri,126,83.16,56.19,81.28,-996,0,No rain,< 78
Monett Lot - North,Transient,March,03 25 2017,9:02:42 AM,Sat,11,77.88,53.22,-996,-996,0.06,Rain,< 66
Monett Lot - North,Transient,March,03 25 2017,10:07:34 AM,Sat,18,77.88,53.22,-996,-996,0.06,Rain,< 66
Monett Lot - North,Transient,March,03 25 2017,11:12:43 AM,Sat,21,77.88,53.22,-996,-996,0.06,Rain,< 66
Monett Lot - North,Transient,March,03 25 2017,12:19:29 PM,Sat,16,77.88,53.22,-996,-996,0.06,Rain,< 66
Monett Lot - North,Transient,March,03 25 2017,1:26:52 PM,Sat,19,77.88,53.22,-996,-996,0.06,Rain,< 66
Monett Lot - North,Transient,March,03 25 2017,2:31:34 PM,Sat,25,77.88,53.22,-996,-996,0.06,Rain,< 66
Monett Lot - North,Transient,March,03 25 2017,3:37:18 PM,Sat,26,77.88,53.22,-996,-996,0.06,Rain,< 66
Monett Lot - North,Transient,March,03 25 2017,4:42:46 PM,Sat,27,77.88,53.22,-996,-996,0.06,Rain,< 66
Monett Lot - North,Transient,March,03 26 2017,8:29:41 AM,Sun,-4,77.88,53.22,-996,-996,0.06,Rain,< 66
Monett Lot - North,Transient,March,03 26 2017,9:33:49 AM,Sun,-4,60.84,46.81,-996,40.32,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 26 2017,10:40:11 AM,Sun,-2,60.84,46.81,-996,40.32,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 26 2017,11:46:15 AM,Sun,-1,60.84,46.81,-996,40.32,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 26 2017,12:51:30 PM,Sun,8,60.84,46.81,-996,40.32,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 26 2017,1:52:32 PM,Sun,11,60.84,46.81,-996,40.32,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 26 2017,2:53:35 PM,Sun,16,60.84,46.81,-996,40.32,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 26 2017,3:54:10 PM,Sun,15,60.84,46.81,-996,40.32,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 26 2017,4:55:10 PM,Sun,20,60.84,46.81,-996,40.32,0.03,Rain,< 57
Monett Lot - North,Transient,March,03 27 2017,8:05:57 AM,Mon,67,77.31,42.11,-996,38.55,0.01,Rain,< 66
Monett Lot - North,Transient,March,03 27 2017,9:10:12 AM,Mon,198,77.31,42.11,-996,38.55,0.01,Rain,< 66
Monett Lot - North,Transient,March,03 27 2017,10:17:20 AM,Mon,250,77.31,42.11,-996,38.55,0.01,Rain,< 66
Monett Lot - North,Transient,March,03 27 2017,11:22:37 AM,Mon,254,77.31,42.11,-996,38.55,0.01,Rain,< 66
Monett Lot - North,Transient,March,03 27 2017,12:28:07 PM,Mon,252,77.31,42.11,-996,38.55,0.01,Rain,< 66
Monett Lot - North,Transient,March,03 27 2017,1:31:41 PM,Mon,241,77.31,42.11,-996,38.55,0.01,Rain,< 66
Monett Lot - North,Transient,March,03 27 2017,2:34:19 PM,Mon,240,77.31,42.11,-996,38.55,0.01,Rain,< 66
Monett Lot - North,Transient,March,03 27 2017,3:41:41 PM,Mon,238,77.31,42.11,-996,38.55,0.01,Rain,< 66
Monett Lot - North,Transient,March,03 27 2017,4:49:41 PM,Mon,165,68.99,52.11,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 28 2017,8:59:29 AM,Tue,246,68.99,52.11,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 28 2017,10:04:17 AM,Tue,248,68.99,52.11,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 28 2017,11:10:15 AM,Tue,242,68.99,52.11,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 28 2017,12:14:03 PM,Tue,242,68.99,52.11,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 28 2017,1:19:14 PM,Tue,247,68.99,52.11,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 28 2017,2:20:48 PM,Tue,245,68.99,52.11,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 28 2017,3:21:52 PM,Tue,235,68.99,52.11,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,March,03 28 2017,4:23:30 PM,Tue,204,69.03,47.8,-996,44.18,3.29,Rain,< 66
Monett Lot - North,Transient,March,03 29 2017,8:57:02 AM,Wed,161,69.03,47.8,-996,44.18,3.29,Rain,< 66
Monett Lot - North,Transient,March,03 29 2017,9:58:40 AM,Wed,248,69.03,47.8,-996,44.18,3.29,Rain,< 66
Monett Lot - North,Transient,March,03 29 2017,11:04:20 AM,Wed,248,69.03,47.8,-996,44.18,3.29,Rain,< 66
Monett Lot - North,Transient,March,03 29 2017,12:05:51 PM,Wed,249,69.03,47.8,-996,44.18,3.29,Rain,< 66
Monett Lot - North,Transient,March,03 29 2017,1:07:47 PM,Wed,253,69.03,47.8,-996,44.18,3.29,Rain,< 66
Monett Lot - North,Transient,March,03 29 2017,2:10:08 PM,Wed,248,69.03,47.8,-996,44.18,3.29,Rain,< 66
Monett Lot - North,Transient,March,03 29 2017,3:16:24 PM,Wed,249,69.03,47.8,-996,44.18,3.29,Rain,< 66
Monett Lot - North,Transient,March,03 29 2017,4:22:28 PM,Wed,235,61.39,46.42,-996,41.37,0.72,Rain,< 57
Monett Lot - North,Transient,March,03 30 2017,8:39:53 AM,Thu,169,61.39,46.42,-996,41.37,0.72,Rain,< 57
Monett Lot - North,Transient,March,03 30 2017,9:41:07 AM,Thu,246,61.39,46.42,-996,41.37,0.72,Rain,< 57
